year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20140828,22.1,12.2,30.7,1.2,2368
20140829,22.1,12.8,30.9,4.1,2360
20140830,21.9,9.4,30.8,0,2360
20140831,21,7.2,29,0,2360
20140901,22.2,9.6,31.4,0.1,2389
20140902,21.4,9.7,29.7,7,2384
20140903,21.5,14.9,29.8,31.7,2396
20140904,22.8,14.4,31.6,0.4,2356
20140905,23,13.1,32.4,0,2387
20140906,22.6,13.4,32,0.6,2387
20140907,22.9,11.7,31.9,0,2387
20140908,23.2,12.9,32.3,0,2387
20140909,22.2,12.2,31.6,0,2387
20140910,21.1,9.8,30.5,0,2387
20140911,21.5,10.5,30.7,0,2406
20140912,20.9,10.1,27.1,0.3,2405
20140913,21.5,10.5,29.8,0.2,2405
20140914,20.8,7.8,29,0,2405
20140915,21.7,12.4,29.6,0.1,2375
20140916,21.3,8.9,30.4,0,2375
20140917,20,12.1,28.1,2.4,2363
20140918,19.5,7.1,27.2,0.1,2272
20140919,18.6,4.1,28.4,0,2264
20140920,19.1,5.8,28.9,0,2264
20140921,19.2,5.6,28.4,0.1,2264
20140922,20,4.9,29.9,0,2262
20140923,20.6,9,29.1,8.2,2260
20140924,19.2,12.9,29.4,61.6,2275
20140925,20.2,10.9,28.3,0.3,2317
20140926,19.9,9.1,28.3,0.4,2317
20140927,20.2,8.2,28.6,0.1,2317
20140928,20.9,10.6,29.5,0.1,2317
20140929,19.9,12.8,29.1,4.9,2286
20140930,18.6,8.6,27,1.1,2286
20141001,18.3,8.5,27.2,0,2270
20141002,18.6,9,28,2.3,2160
20141003,17.2,8.5,25.3,0.2,2160
20141004,16.5,6.5,25.8,0.3,2160
20141005,16.2,4.1,25.7,0,2160
20141006,15.3,3.3,24.9,0,2137
20141007,15,0.6,25.2,0,2129
20141008,15.4,0.8,25.8,0,2117
20141009,16.4,0.7,26.4,0,2117
20141010,18,2.4,30,0,2189
20141011,18.5,6.7,29.1,0,2189
20141012,17.8,3,29.7,0.9,2189
20141013,16.4,6.2,25.2,14,2170
20141014,12.9,1.2,24,0,2167
20141015,12.7,-1.6,22.6,0,2156
20141016,12.9,0.8,23.9,1.4,2095
20141017,12,-2.8,23,0,2083
20141018,13,-0.8,24.8,0,2083
20141019,15.1,-0.3,25.7,0,2083
20141020,16.6,8.3,27.9,18.4,2061
20141021,15.9,6.2,25.4,41.6,2044
20141022,13.2,1.9,21.8,13.7,2048
20141023,12.5,-0.6,21.9,0,2027
20141024,13.8,2.3,23.9,0,2020
20141025,14.6,0.7,26.6,0,2020
20141026,15.5,0.5,26.9,0.1,2020
20141027,12.5,-1.2,23.4,0,2035
20141028,10,-4,22.4,0,2035
20141029,11.2,-3.2,21.7,0,1911
20141030,12.8,-0.7,22.4,0,1911
20141031,12.9,5.2,22.6,23.6,1899
20141101,15.1,9.1,24.9,1.9,1899
20141102,12.3,2.1,20.7,2,1899
20141103,8.8,-2.8,18.4,0,1914
20141104,9.2,-3.1,19.3,0,1911
20141105,10.3,-2.5,21.5,0,1908
20141106,12.3,2,22.1,0.1,1978
20141107,10.3,-1.5,21.2,2.4,1968
20141108,11.2,1,19,0.5,1968
20141109,10.8,-1.7,20.7,0,1968
20141110,8.6,-5,19.9,0,1944
20141111,9,-3.9,19.6,0.4,1951
20141112,8.6,-4.3,17.5,2.2,1919
20141113,2.8,-8.6,13.3,0.1,1855
20141114,5.2,-7.5,15.9,0.2,1865
20141115,5.6,-6.6,17.2,0,1869
20141116,7.7,-4.6,17.3,0.2,1886
20141117,7.1,-3.5,17.3,0.5,1879
20141118,5.4,-6,16.7,0,1879
20141119,4.8,-8.6,17.6,0,1879
20141120,6.2,-7.1,18.8,0,1804
20141121,8.1,-5.2,20.7,0,1799
20141122,9.3,-3.8,21.8,1,1799
20141123,8.9,-3.1,21.4,0,1799
20141124,9.7,1.2,22.8,28.1,1806
20141125,10.2,2,17.4,1.7,1828
20141126,9.4,-2.1,17.4,0.1,1819
20141127,8.5,-2.5,19.8,0,1982
20141128,9.5,-2.8,23,5.9,1972
20141129,10.3,0.4,19.3,0,1972
20141130,9.9,-0.2,19.5,9.5,1972
20141201,2.7,-12.1,15.1,1.8,1972
20141202,-2.6,-13.9,8.7,0.7,1972
20141203,0.7,-9.9,11.2,2.3,1975
20141204,-0.4,-12.3,8.7,1.6,2079
20141205,-3.1,-13.8,7.6,1.3,2129
20141206,-2.3,-14.1,9.5,0.2,2129
20141207,-1.4,-14.4,10.6,0,2129
20141208,0.2,-10.6,13.8,1.9,2270
20141209,-0.9,-14.3,12.6,0,2278
20141210,3.3,-9.3,16.8,0.4,2317
20141211,2.5,-10.6,12.6,0.2,2522
20141212,-0.2,-12.6,9.2,1,2582
20141213,-2.3,-12.2,8.9,0.7,2582
20141214,-1.6,-15.3,11.3,0,2582
20141215,2,-8.7,13.2,2.2,2601
20141216,-1.1,-15.3,12.6,5,2600
20141217,-6,-16.3,5.5,1.9,2580
20141218,-5.3,-20.5,10,0,2678
20141219,-2.1,-18.6,12.5,0.6,2669
20141220,0.8,-13.4,11.5,2,2669
20141221,-3.3,-17.9,7.1,0.7,2669
20141222,-2.5,-18.1,8.4,0.5,2650
20141223,0.1,-16.4,12.8,0,2631
20141224,3.4,-7.5,15.8,0.2,2608
20141225,-0.3,-14,11.1,0,2608
20141226,-2.1,-15.9,11,0,2476
20141227,-1.1,-16.6,12.3,0,2476
20141228,-0.1,-13.1,11.7,0,2476
20141229,2.7,-9.3,13.9,0,2476
20141230,3.5,-7.7,17,0,2464
20141231,0.1,-11,15,0.9,2357
20150101,-4.9,-15.6,5.4,0.5,2372
20150102,-3.8,-14.8,8.7,0.3,2372
20150103,-2.3,-16.5,11.5,0,2372
20150104,2.4,-8,16.5,0,2372
20150105,3.8,-11.9,17.5,4.1,2375
20150106,1.8,-10.9,17.2,4.7,2397
20150107,-3,-16.6,10,0,2383
20150108,-2.5,-19.8,11.9,0,2340
20150109,-0.2,-14.7,12.6,0,2344
20150110,1,-13.6,13.1,0,2344
20150111,1,-9.1,14,0.1,2344
20150112,-1.7,-16.7,11.7,0,2311
20150113,0.4,-15.1,13.7,0,2287
20150114,2.7,-7.6,11.1,0.4,2296
20150115,3.1,-5.7,14,0.2,2220
20150116,1.5,-7.8,11.5,0.3,2159
20150117,-0.9,-11.5,10.1,0,2159
20150118,0,-13.8,11.1,1.3,2159
20150119,2.7,-11.1,12.1,0.4,2157
20150120,0.4,-15.3,11.4,0,2150
20150121,2.9,-9.3,11.9,3.1,2131
20150122,3.1,-5.1,12.1,1.9,2092
20150123,1.4,-13.7,12.1,0,2094
20150124,2.6,-8.1,12.3,0,2094
20150125,3.7,-9.8,17.2,3.8,2094
20150126,5.6,-2.7,16.3,1.7,2159
20150127,0.5,-9.3,12.7,0.3,2157
20150128,-2.1,-13.7,10.8,0.3,2129
20150129,0.3,-15.1,9.3,1.4,2130
20150130,0,-13.3,9.8,0.2,2140
20150131,-2.7,-19,8.8,0,2140
20150201,-1.9,-17,10.4,0,2140
20150202,-0.2,-16.1,12.8,0,2186
20150203,0.7,-15.3,12.8,0,2206
20150204,0.9,-12.6,11.2,0,2184
20150205,0.9,-9.8,8.9,0.3,2181
20150206,1.3,-10.1,11,0,2189
20150207,2.2,-7.8,12.4,0,2189
20150208,-4.8,-15.7,8.8,0,2189
20150209,-3.9,-18.1,6.2,0.1,2200
20150210,3,-10,10.8,0,2241
20150211,4,-7.2,12.6,0,2253
20150212,0.6,-10.9,13.4,0,2437
20150213,-0.7,-12.9,10.9,0,2467
20150214,2.2,-11.2,14.4,0,2467
20150215,6.1,-6.7,14.9,3.8,2467
20150216,5.1,-0.7,19.5,10,2586
20150217,3.6,-6.6,14,0.3,2690
20150218,2.3,-7.4,12,0.1,2690
20150219,2.3,-10.7,11.5,0.2,2690
20150220,4.2,-16.7,14.9,0,2690
20150221,6.4,-2.1,17.3,7.9,2690
20150222,6.3,-4.3,17.2,1,2690
20150223,3.2,-5.7,14,0,2640
20150224,3.4,-6.2,14.4,0,2581
20150225,5.2,-6,13.7,0.1,2606
20150226,3.6,-7.6,16.2,0.2,2578
20150227,-0.3,-10.3,8.2,0,2610
20150228,2,-9.5,9.9,1.6,2610
20150301,3.2,-3.3,12.5,0.9,2610
20150302,3.5,-8,13,0,2566
20150303,3.6,-3.1,13.1,2.8,2567
20150304,0.2,-10,9.1,0,2571
20150305,0.5,-14.6,10.3,0,2607
20150306,3,-12.4,13.4,0,2602
20150307,4.3,-9,15.1,0,2602
20150308,6.4,-7.9,18.5,0,2602
20150309,4.5,-9.7,17,0.1,2628
20150310,-1.6,-12.1,8.9,0,2633
20150311,2.5,-9.8,11,0,2634
20150312,3.5,-8.5,13,0,2566
20150313,5.6,-6.6,17.7,1.2,2564
20150314,4.8,-9.5,15.3,0,2564
20150315,6.4,-6.3,18.6,0,2564
20150316,9.3,-5.2,22.5,0,2574
20150317,11.7,-3.4,25.6,0,2522
20150318,9.6,0.8,20.6,31.8,2518
20150319,11.4,0.3,23.2,0.5,2690
20150320,12.1,0.2,23.3,0,2601
20150321,11.9,-1.2,23.8,0,2601
20150322,9.7,-3,20.4,0,2601
20150323,5.5,-6,15.8,0,2619
20150324,4.9,-8.5,14.6,0,2616
20150325,5.9,-7.7,16.5,0,2604
20150326,8.1,-6.5,20.4,0,2587
20150327,9.6,-4.5,21.8,0,2597
20150328,11.1,-4.7,22.7,0,2597
20150329,12,0.3,23.5,0,2597
20150330,13.1,-1.3,24.9,0,2587
20150331,12.8,3.2,22.2,3.1,2550
20150401,11.7,-0.3,23,1.9,2543
20150402,13.4,-2.1,27.7,7.7,2582
20150403,12.9,1.9,24.1,9,2459
20150404,11.1,0.9,20.9,17.8,2459
20150405,10,0.4,17.3,3,2459
20150406,10.4,1.8,18.2,4.2,2461
20150407,7.5,-2.4,15.5,0.9,2451
20150408,7.9,-1.3,16.5,0.3,2444
20150409,9,-2.8,18.2,0,2537
20150410,10.5,-2.7,21.4,0,2559
20150411,11.4,-3,23.1,0,2559
20150412,11.9,-1.7,22.5,0.6,2559
20150413,10.4,1.7,19.4,7.5,2516
20150414,8.6,0.5,17.9,10.2,2500
20150415,12,0.9,22.9,1,2488
20150416,11.6,0.1,26.4,2.7,2515
20150417,11.4,-1.3,22.4,0,2505
20150418,13.7,-1.3,25.5,2.4,2505
20150419,14.2,6.7,23.9,14.2,2505
20150420,11.5,-1,18.7,11,2499
20150421,12.8,-1.6,24.1,0,2493
20150422,13.8,1.5,24.7,0,2480
20150423,14.4,0.1,26.6,0,2546
20150424,15.6,3,26.1,0,2375
20150425,15.7,-0.7,27.3,0,2375
20150426,18.2,1.7,31.7,0,2375
20150427,18.7,5.2,30.6,0,2380
20150428,17.6,4.8,28,8.2,2365
20150429,15.8,8,23,23.2,2361
20150430,17.9,5.3,30,0.2,2301
20150501,19.2,7.8,30.7,0,2301
20150502,19.8,9,29.6,1.9,2301
20150503,17.6,9.5,23.3,12.9,2301
20150504,16.4,4.5,26.6,0,2332
20150505,14.2,0,26.2,0,2332
20150506,14.9,1.5,26.4,0,2406
20150507,16.3,2.8,27.8,0,2567
20150508,16.9,3.5,27.7,0,2704
20150509,17.7,6.5,27.3,0.2,2704
20150510,16.7,4.9,27.6,0,2704
20150511,16.8,4.8,25.6,23.8,2746
20150512,15.8,7.2,23.1,9,2788
20150513,19.6,6.6,30.1,0,2822
20150514,20.7,6.9,31.2,0,2822
20150515,19.1,9.6,28.6,1.3,2822
20150516,18,5.6,28.9,0,2822
20150517,18,3.4,29,0,2822
20150518,16.3,7.8,25.9,4,3032
20150519,17.9,7.7,29.3,0.7,3024
20150520,16.7,4.5,27.1,0,3041
20150521,18.7,1.5,29.8,0,3015
20150522,20.7,8.8,32,0,2983
20150523,20.2,6.8,30.6,0,2983
20150524,20.3,5,32.4,0,2983
20150525,20.2,2.9,32.6,0,2983
20150526,21.8,6.7,35.5,0,3030
20150527,21.4,7.2,33.8,0,3101
20150528,21.7,7.2,34.2,0,3189
20150529,22.5,8,33.1,0,3341
20150530,19.1,7.6,25.8,2.7,3341
20150531,20.4,4.1,31.3,0,3341
20150601,21.8,7.8,32.9,0,3404
20150602,21.7,9.5,32.6,0.4,3462
20150603,21.7,6.6,31.2,0,3481
20150604,21.6,2.7,32.1,0,3640
20150605,16.9,7.9,24.6,3.2,3767
20150606,19.1,6.4,30.2,0,3767
20150607,20.9,8.2,31.6,0,3767
20150608,20.2,9.7,28.9,1.3,3718
20150609,21.7,9.5,31.3,0,3699
20150610,23.7,10.6,35.6,0,3711
20150611,21.8,10.6,33,1.7,3797
20150612,23.2,11.3,33.7,0.7,3766
20150613,22.6,11.4,32.9,0.7,3766
20150614,21.8,12.6,32.4,5.1,3766
20150615,23,11.4,33,0,3731
20150616,22.6,11.9,34.5,1.1,3739
20150617,21.4,7.9,33.2,2.9,3734
20150618,22.5,12.8,31.5,0.8,3689
20150619,22.4,10.1,32.2,2.2,3580
20150620,19.4,7.7,26.8,12.2,3580
20150621,21.2,11,30.6,0.1,3580
20150622,22.3,9.1,31.9,0.2,3580
20150623,23.1,12.6,33.9,0.1,3573
20150624,22.5,12.3,32.5,3.4,3520
20150625,21.8,14.3,30.6,14.6,3375
20150626,20.9,13.6,31.5,32.4,3380
20150627,21.6,12.2,31.1,0.7,3380
20150628,22.1,10.2,32.9,0,3380
20150629,23.5,14.7,33,0.2,3338
20150630,21.4,13.9,30.4,11.5,3322
20150701,22.6,13.6,31.6,0.9,3334
20150702,22.4,11.3,31.4,0.2,3324
20150703,22.3,11.2,31.8,0.5,3297
20150704,21.2,10.3,30.5,0,3297
20150705,21.8,8.5,31.3,0.4,3297
20150706,22.2,10.7,32.7,0.2,3269
20150707,20.1,9.8,32.1,13.3,3250
20150708,21,12.6,31.6,23,3268
20150709,22.8,14.6,32.3,19.1,3249
20150710,25,12.5,34.5,0,3205
20150711,25.9,14.8,36.4,9.2,3205
20150712,24.2,18.5,29.4,44.8,3205
20150713,23.9,16.9,33,3.6,3228
20150714,25.4,16.8,33.9,0.1,3225
20150715,25,13.5,34.5,1,3225
20150716,22.9,12.3,31.4,0,3231
20150717,21.6,11.6,31.6,0.3,3296
20150718,23,13.8,30.3,0.1,3296
20150719,24,16,32.7,1.5,3296
20150720,24.3,14.9,32,2.7,3300
20150721,24.6,17.7,33,4.1,3256
20150722,25.7,19.3,33.7,2.8,3238
20150723,25.9,19.8,34.1,13,3218
20150724,25.6,19.9,32.5,17.4,3182
20150725,26.5,20.5,33.8,8.8,3182
20150726,27,18.1,35.8,3.8,3182
20150727,26.6,18.2,35.5,1.8,3191
20150728,27.4,18,35.6,0.6,3188
20150729,27.3,19.4,36.7,7.1,3183
20150730,28.7,20.7,37.3,0,3133
20150731,28.3,19.9,37.9,0.2,3138
20150801,27.6,19.5,37.5,1,3138
20150802,27,18.8,36.1,5.1,3138
20150803,28.1,19.7,37.2,0,3142
20150804,28,18.3,38.2,0,3165
20150805,28,18.6,37.7,0,3171
20150806,28.4,18.3,38.3,0,3099
20150807,28.5,17.6,38.7,2.2,3091
20150808,27.1,17.4,37.9,6.8,3091
20150809,26.8,18.2,37.2,0,3091
20150810,26.4,17.6,36.1,0,3077
20150811,25.1,16.4,33.6,6.7,3093
20150812,23.8,15.6,33.4,5.1,3101
20150813,24.8,14.1,33.2,6.9,3107
20150814,25.1,15.9,33.1,1.1,3107
20150815,25.9,15.9,34,0,3107
20150816,24.8,16.2,32.8,6.9,3107
20150817,25.1,15.2,34,1,3112
20150818,25.2,13.8,33.9,0,3094
20150819,25,12.9,31.7,0,3100
20150820,24.1,17.5,31.4,5,3155
20150821,23.6,15.5,31.6,26.6,3134
20150822,24.3,14.4,31.8,0.3,3134
20150823,24.9,15.2,32.3,0.1,3134
20150824,24.7,15.6,32.9,3.1,3139
20150825,21.5,14.7,27.2,26.8,3156
20150826,22.2,13.1,30.7,0.4,3178
20150827,23.2,14.8,30.9,1.4,3210
20150828,23,12,31.8,2.5,3258
20150829,22.9,13.3,31.2,0,3258
20150830,23.2,12.2,31.8,0.4,3258
20150831,23.9,14.1,31.7,1.8,3247
20150901,23.6,15.3,31.5,5,3241
20150902,22.8,14.1,29.7,9.6,3242
20150903,22.9,14.1,30.4,1.8,3157
20150904,23.3,11.6,31.4,0,3149
20150905,21.7,14.7,28.2,9.4,3149
20150906,20.9,13.2,28.2,6.6,3149
20150907,20.7,8.7,29.1,0.1,3141
20150908,20,6.2,29.1,0,3152
20150909,20.3,6.9,30.1,0,3148
20150910,20.6,7.5,30.2,0,3184
20150911,21,9.4,30.3,1.5,3177
20150912,18.8,9.6,24.3,3.8,3177
20150913,18.6,7,28,0,3177
20150914,19.1,4.7,28.5,0,3135
20150915,19.3,5.1,28.8,0,3146
20150916,18.9,5.7,26.7,1.6,3146
20150917,19.3,10.7,28.8,4.4,3147
20150918,20.1,7.9,29.2,0,3147
20150919,20.1,6,29.2,0,3147
20150920,20.1,6.4,29.1,0,3147
20150921,20.6,7.2,31.4,0,3151
20150922,20.6,6.7,31.3,0,3151
20150923,19,7.8,26.2,8.4,3149
20150924,20.7,8.9,30.6,1.2,3176
20150925,20.6,7,29.8,0,3269
20150926,20.1,8.4,30,0,3269
20150927,19.7,5.9,29.8,0,3269
20150928,20.5,4.6,31.7,0,3269
20150929,20.7,8.3,30.6,0,3269
20150930,19.3,8.9,27,1.7,3270
20151001,18.1,9.4,27.5,37.4,3284
20151002,15.9,3.4,24.1,0,3191
20151003,18.2,6.9,26.8,0,3191
20151004,16.5,2.8,26.5,0,3191
20151005,16.7,1.1,26.7,0,3203
20151006,16.8,2.2,27.6,0,3184
20151007,17.2,3.3,27.4,0,3162
20151008,17.5,4.8,26.4,0.1,3170
20151009,16,2.2,25.1,0.4,3170
20151010,13.7,-0.9,25.8,4.8,3170
20151011,12.7,3.1,20.7,2.2,3170
20151012,13.4,2.9,21.3,0.5,3128
20151013,14.4,-0.5,24.7,0,3120
20151014,15.5,2.2,26.1,0,3120
20151015,15.7,0.9,26.6,0,2981
20151016,15.8,1.7,26.9,0,3027
20151017,16.1,-0.3,27.2,0,3027
20151018,16.2,1.6,28.4,0,3027
20151019,16.4,4.8,27.3,0.1,2973
20151020,16.8,4.9,27.8,0,2957
20151021,16.9,6.8,26.7,0.2,2945
20151022,16.3,6.8,26.2,0.3,2835
20151023,16.3,7.7,25,0,2662
20151024,16.2,6.5,25.2,1.2,2662
20151025,14.7,1.6,24.1,0,2662
20151026,14.4,-0.9,23.2,0.4,2643
20151027,13.4,3.1,23.2,16.3,2675
20151028,11.4,-1.7,20.6,0,2679
20151029,10.5,-2.6,20.7,0.4,2613
20151030,8,-3.5,18.9,0,2600
20151031,6.3,-7.3,17.6,0,2600
20151101,6.7,-7.2,15.7,0.1,2600
20151102,10.1,-0.5,20.3,0.2,2590
20151103,10.8,-2.1,21.8,0,2605
20151104,10.9,-3.8,23.8,0,2611
20151105,12.9,-1.6,23.8,0,2641
20151106,13.5,-0.1,24,2.6,2521
20151107,13.2,5.1,21.4,28,2521
20151108,13.7,6.3,22,13.8,2521
20151109,12.7,6.4,19.8,3.2,2537
20151110,11.1,3.3,20.1,0.2,2532
20151111,11.5,2.4,20.7,2,2556
20151112,13.7,3.6,21.1,0.6,2606
20151113,12.1,6,19.3,24.4,2756
20151114,13.8,8.2,20.6,5,2756
20151115,13.5,3.5,22.6,0,2756
20151116,12.6,1.7,22.1,10.7,2737
20151117,14.3,5.6,20.8,0.5,2785
20151118,11.6,1.7,18.7,7.9,2796
20151119,10.2,2.2,16.8,0.9,2845
20151120,11,2.9,20.5,0.1,2836
20151121,9.6,0.2,19.1,0.1,2836
20151122,11.3,2.4,21.1,4.6,2836
20151123,10.9,1.2,18.5,6.6,2851
20151124,8.5,-1.1,17.8,2.8,2870
20151125,5.6,-1.6,15.1,9,2882
20151126,0.9,-8.6,8.6,3.3,3039
20151127,1.1,-9.3,10.1,0.6,3100
20151128,3.2,-7.5,14.3,0,3100
20151129,5.2,-8.8,16.1,0.8,3100
20151130,6.4,-5.1,17.3,0.2,3141
20151201,4.7,-8.4,17.7,0,3173
20151202,7.3,-3.8,20.1,5.7,3186
20151203,3,-8.8,10.8,3,3237
20151204,2.8,-8.9,10.6,0.5,3237
20151205,5.5,-3,12.5,0,3237
20151206,3.2,-7.2,12.1,0,3237
20151207,3.5,-8,16.9,0,3460
20151208,4.6,-5.4,17.8,0,3460
20151209,6.2,-5.7,19.2,0,3460
20151210,8.7,-0.3,17.3,14.1,3492
20151211,7.6,-3.4,15.5,3.7,3451
20151212,5.5,-5.6,15.5,0,3451
20151213,6.5,-7.4,17,0,3451
20151214,6.9,-3.3,15.8,3.9,3447
20151215,7.2,-0.7,15.1,0.5,3436
20151216,1.7,-8.4,10.1,2.4,3470
20151217,-2,-11.4,6.2,0.3,3260
20151218,-0.5,-12.7,10,0,3250
20151219,1.4,-13.1,13.9,0,3250
20151220,2.1,-9.6,12.4,0.8,3250
20151221,4.3,-5.3,15.4,1.5,3194
20151222,4.1,-8.6,16.9,0.1,3194
20151223,6.3,-3.4,16.7,1.9,3183
20151224,4.2,-5.2,16.7,0,3273
20151225,1.4,-8.8,12,0,3273
20151226,3.8,-7.9,13.9,0.2,3273
20151227,-0.8,-12.2,12.1,0,3273
20151228,-2.4,-15.2,9,0,3252
20151229,-1.4,-14.9,10.1,0,3296
20151230,0.9,-13.1,11.2,1.1,3262
20151231,2,-6.8,12.1,0.3,3359
20160101,1.7,-10.4,12,0,3451
20160102,5.1,-5.9,16.8,0,3451
20160103,5.9,-6.6,17.5,0,3451
20160104,5.3,-6.2,16.1,0,3451
20160105,0.6,-9.1,11.8,0.5,3417
20160106,0.7,-10.9,12.5,0,3406
20160107,0.4,-11.5,8.9,0,3343
20160108,-0.5,-13,8.1,0,3322
20160109,0.7,-13.1,9.8,0,3322
20160110,1.7,-9.3,11,0,3322
20160111,-0.7,-14.4,12.1,0,3310
20160112,-2.1,-18.4,8.2,0,3293
20160113,-1.2,-14.1,6.9,0.8,3266
20160114,-1.1,-15,8.9,0.1,3230
20160115,-0.2,-13.1,11.4,0.1,3211
20160116,0.8,-15.8,12.4,0,3211
20160117,2.1,-10.4,11.4,3.3,3211
20160118,-2,-17.4,8.9,0.9,3063
20160119,-7.5,-19.7,3.1,0.8,3061
20160120,-6.9,-21.4,6.5,0,3077
20160121,-4.7,-17.7,6.4,0,3101
20160122,-4.2,-18.3,7.7,0,3075
20160123,-7,-19,5.1,1.2,3075
20160124,-10.8,-23,0.3,1.5,3075
20160125,-6.6,-20.6,4.2,0.3,3158
20160126,-1.7,-15.9,7.8,0.1,3299
20160127,0.2,-11.2,10.3,0,3327
20160128,0.3,-13.6,13.3,6.7,3807
20160129,2.3,-6.5,10.5,8.2,3903
20160130,2.2,-7.7,10.5,0.6,3903
20160131,-0.5,-10.3,11.4,0,3903
20160201,-2.9,-17.6,7.8,0,4162
20160202,-3.4,-17.8,7.9,0,4235
20160203,-1.8,-18,8.9,0,4243
20160204,0.4,-12.5,10.6,0,4696
20160205,-0.2,-14.1,11.6,0,4793
20160206,-1.4,-13.8,8.1,0.5,4793
20160207,-1.8,-17.5,9.5,0,4793
20160208,1.7,-15,12.1,0.2,4793
20160209,2.6,-8.4,14.2,0,4793
20160210,2.2,-14,16.7,0,4793
20160211,6.8,-10.7,19.5,0.2,4863
20160212,9.7,0.4,20.5,20.7,4780
20160213,11.7,-1.1,21.9,11.4,4780
20160214,1.1,-9.5,17.4,0.8,4780
20160215,-3.1,-12.9,4.2,0.2,4660
20160216,-0.1,-11.6,8.3,0.5,4699
20160217,1.2,-12.3,9.8,0,4642
20160218,3.6,-7.8,13.9,0.1,4490
20160219,4.5,-6.1,15.2,0,4471
20160220,3.5,-5.3,13.6,0,4471
20160221,1,-9.4,10.2,0,4471
20160222,2.7,-6.4,11.7,0,4492
20160223,3.3,-6.2,14.1,0.2,4360
20160224,-1,-9.8,9.3,0.6,4311
20160225,0.3,-11.1,9.4,0,4317
20160226,2.8,-7.9,13.5,0.8,4270
20160227,5.2,-5.5,16.3,1.4,4270
20160228,4,-6,19.5,5.8,4270
20160229,-1.8,-12.3,8.5,0.3,4279
20160301,-1.4,-17.3,9.1,0,4279
20160302,3.2,-9.6,14.6,0,4417
20160303,7.2,-6.6,19,0,4406
20160304,9.4,-4.7,22.5,9.7,4362
20160305,11.8,0,22,27.9,4362
20160306,10.3,-1.5,22,2.5,4362
20160307,8.9,-2.5,19.5,0,4375
20160308,5.9,-2.9,15.4,2.8,4360
20160309,3.1,-5.1,13.8,2,4364
20160310,1.3,-7.9,10.8,0.1,3955
20160311,0.7,-10.1,10.2,0,4145
20160312,2.5,-9.6,11.7,0,4145
20160313,4.3,-3.9,11,0.2,4145
20160314,4.2,-7.3,14.3,0,4178
20160315,5.6,-8.2,17.7,0,4156
20160316,8.8,-2.2,20,0,4149
20160317,10.2,-4.8,21.7,0.1,4095
20160318,11.2,1,21.3,9.3,4095
20160319,10.4,-1.5,21.8,0,4095
20160320,8.2,-1.8,19.1,0,4095
20160321,8.6,-4.3,18.6,0,4074
20160322,9.3,-3.2,21.6,0,3803
20160323,8.1,-2.1,18.4,0.5,3866
20160324,6.4,-4.6,15.2,0.2,3543
20160325,5.8,-3.2,14.1,0.2,3529
20160326,5.7,-5.5,15.3,0.5,3529
20160327,7,-4.8,16.4,0,3529
20160328,9.3,-5.3,20.4,0,3547
20160329,11.9,-1.3,21.5,0.1,3544
20160330,12.7,0.3,24.2,0,3538
20160331,12.4,-2.8,24,0,3508
20160401,13.2,-2.8,27.1,0,3436
20160402,13.9,-0.2,25.5,0,3436
20160403,11.7,2.8,18.8,9.5,3436
20160404,11.2,0.4,22.1,1.8,3436
20160405,12,-1.1,23.5,0,3420
20160406,12.8,-0.3,24.6,12.2,3444
20160407,12.7,6.3,23.5,21.9,3399
20160408,13.9,1.3,25.5,0,3379
20160409,14.9,3.3,26.4,0,3379
20160410,13.6,0.1,26.2,0.4,3379
20160411,10.9,-0.7,22.4,0.2,3374
20160412,12.5,-1.5,24.2,0.6,3383
20160413,14.2,5.8,24.5,13.1,3383
20160414,14.7,3.7,27.3,0,3392
20160415,13.7,-1.5,26,0,3455
20160416,14.6,3.4,27,29.2,3455
20160417,13.1,3.7,21.4,9.5,3455
20160418,13,2,22.1,1.2,3470
20160419,12.5,3.4,23.1,0,3491
20160420,13.9,2.1,24,0.7,3491
20160421,13.8,6.3,22.4,28.8,3471
20160422,17.1,5.7,29.4,0,3462
20160423,15.2,3.5,23.7,0,3462
20160424,14.3,-0.3,25.1,0,3462
20160425,15.9,0.1,28.4,0,3474
20160426,17,3.9,30.9,1.4,3453
20160427,12.4,2.9,20.9,25,3384
20160428,13.6,-0.7,25.1,2.4,3244
20160429,14.4,-0.5,24.7,0.1,3229
20160430,16.5,4,26.9,0,3229
20160501,18.1,5.9,30.2,0,3229
20160502,18.9,5,29.9,7.8,3238
20160503,15.3,5.3,25.9,26.8,3257
20160504,17,4.9,26.8,0.2,3380
20160505,18.2,4.1,28.8,0.8,3380
20160506,17.9,8.8,27.2,1.7,3380
20160507,17.1,4.9,26.8,0,3380
20160508,17.4,1.7,28,0,3380
20160509,18.1,7.1,27.8,0.2,3611
20160510,13.9,6.7,20.3,20.1,3673
20160511,15.7,6.4,25.5,0.9,3680
20160512,18,6.9,28.8,0,3598
20160513,16.6,1.5,26.7,0.1,3588
20160514,17.3,0.3,29.2,0,3588
20160515,18.1,5.6,30.4,12.6,3588
20160516,15.4,5.8,24.3,5.9,3586
20160517,17.8,2.8,29.7,0,3456
20160518,20.3,5.9,32.2,0,3456
20160519,20.3,5.3,32.5,0,3288
20160520,19.9,2.7,32.8,0,3261
20160521,20.1,1.5,31.2,0,3261
20160522,20.2,3,33.3,0,3261
